Source	Target	Path	Support	Confidence
18	18	18	1705	0.15612123431920152
18	18	28>18>19>18	26	0.17687074829931973
18	18	17>7>8>18	37	0.23870967741935484
18	18	8>18>17>18	60	0.3
18	18	89>99>9>19>18	14	0.34146341463414637
18	18	17>27>28>18	44	0.3055555555555556
18	18	87>97>7>8>18	16	0.3902439024390244
18	18	9>8>9>8>18	14	0.3333333333333333
18	18	29>20>29>28>18	16	0.36363636363636365
18	18	19>18>28>18	29	0.14009661835748793
18	18	7>8>18>28>18	15	0.3
18	18	12>11>10>19>18	20	0.37037037037037035
18	18	16>6>7>8>18	19	0.1919191919191919
18	18	98>8>9>8>18	19	0.3333333333333333
18	18	18>28>29>19>18	14	0.358974358974359
18	18	38>28>38>28>18	12	0.3157894736842105
18	18	88>98>8>18	56	0.3027027027027027
18	18	29>20>29>19>18	15	0.3
18	18	90>0>10>19>18	10	0.20833333333333334
18	18	0>10>19>18	26	0.16149068322981366
18	18	38>39>38>28>18	15	0.3191489361702128
18	18	27>17>7>17>18	18	0.44999999999999996
18	18	7>8>7>17>18	11	0.3548387096774194
18	18	36>37>27>17>18	16	0.3404255319148936
18	18	27>28>27>28>18	11	0.34375
18	18	7>8>9>19>18	15	0.30612244897959184
18	18	1>0>9>19>18	12	0.375
18	18	19>9>19>18	18	0.1232876712328767
18	18	10>19>18>28>18	10	0.18518518518518517
18	18	10>20>29>28>18	15	0.3125
18	18	18>17>18>28>18	13	0.3714285714285715
18	18	28>29>28>18	36	0.18848167539267016
18	18	18>8>7>8>18	10	0.30303030303030304
18	18	39>29>19>18	26	0.19548872180451127
18	18	9>8>18>19>18	12	0.3428571428571428
18	18	18>17>7>8>18	13	0.3939393939393939
18	18	98>8>7>17>18	11	0.19298245614035087
18	18	27>26>27>17>18	12	0.3636363636363636
18	18	29>19>10>19>18	12	0.3076923076923077
18	18	10>19>18>19>18	13	0.35135135135135137
18	18	9>19>9>19>18	16	0.38095238095238093
18	18	18>19>9>19>18	14	0.4666666666666667
18	18	10>19>10>19>18	12	0.3428571428571428
18	18	16>6>7>17>18	15	0.3409090909090909
18	18	18>17>16>17>18	15	0.36585365853658536
18	18	27>26>16>17>18	13	0.3170731707317073
18	18	29>19>18>17>18	10	0.3333333333333333
18	18	25>15>16>17>18	12	0.32432432432432434
18	18	18>19>18>17>18	11	0.44
18	18	98>8>18>28>18	13	0.30952380952380953
18	18	1>0>10>19>18	12	0.3636363636363636
18	18	29>28>18>28>18	14	0.3684210526315789
18	18	6>16>17>18>28>18	10	0.3448275862068966
18	7	18	1043	0.09550407471843238
18	7	28>27>28>18	14	0.10071942446043165
18	7	96>97>98>8>18	14	0.11382113821138211
18	7	97>98>8>18	8	0.03088803088803089
18	7	17>18>8>18	19	0.168141592920354
18	7	16>26>27>17>18	10	0.18181818181818182
18	7	38>28>27>28>18	10	0.25
18	7	27>28>38>28>18	11	0.19298245614035087
18	7	19>18>19>18	16	0.09876543209876543
18	7	29>28>27>17>18	10	0.19230769230769232
18	7	10>19>9>8>18	10	0.23255813953488375
18	7	9>19>18>19>18	11	0.23404255319148934
18	7	18>28>29>28>18	13	0.22033898305084745
18	7	7>97>98>8>18	10	0.23255813953488375
18	7	98>97>98>8>18	11	0.275
18	29	18	1020	0.0933980404724842
18	29	16>17>18	54	0.07976366322008863
18	29	17>18>8>18	21	0.18584070796460178
18	29	6>16>17>18	29	0.15343915343915343
18	29	19>18>28>18	15	0.07246376811594203
18	29	98>8>9>8>18	15	0.2631578947368421
18	29	7>17>16>17>18	10	0.3225806451612903
18	29	39>38>28>18	29	0.18831168831168832
18	29	96>97>7>17>18	10	0.23255813953488375
18	29	5>6>16>17>18	10	0.24390243902439024
18	29	9>19>29>19>18	10	0.22222222222222224
18	29	0>9>8>18	27	0.1836734693877551
18	29	5>15>16>17>18	17	0.3269230769230769
18	29	38>28>29>28>18	10	0.23809523809523808
18	29	16>6>16>17>18	18	0.3673469387755102
18	29	18>8>98>8>18	10	0.2702702702702703
18	27	18	1149	0.1052101455910631
18	27	16>17>18	72	0.10635155096011817
18	27	7>6>16>17>18	14	0.28
18	27	16>26>27>17>18	10	0.18181818181818182
18	27	16>6>7>8>18	21	0.21212121212121215
18	27	16>17>18>19>18	10	0.18181818181818182
18	27	18>19>18>28>18	10	0.20408163265306123
18	27	25>26>16>17>18	11	0.2682926829268293
18	27	98>8>7>17>18	11	0.19298245614035087
18	27	18>28>27>17>18	11	0.21153846153846156
18	27	18>17>16>17>18	10	0.24390243902439024
18	27	27>26>16>17>18	10	0.24390243902439024
18	27	9>0>9>8>18	10	0.23809523809523808
18	27	27>17>16>17>18	12	0.25
18	38	18	565	0.0517351890852486
18	38	16>17>18	50	0.07385524372230427
18	38	15>16>17>18	22	0.13414634146341464
18	38	14>15>16>17>18	14	0.3181818181818182
18	38	5>6>16>17>18	12	0.2926829268292683
18	10	18	692	0.06336416079113634
18	10	28>18>8>18	19	0.12101910828025479
18	9	18	1183	0.10832341360681255
18	9	7>8>18>17>18	12	0.1818181818181818
18	9	19>18>28>18	9	0.043478260869565216
18	9	17>7>17>18	28	0.17283950617283952
18	9	10>20>29>19>18	10	0.20408163265306123
18	9	96>97>7>17>18	10	0.23255813953488375
18	9	27>28>38>28>18	10	0.17543859649122806
18	9	10>19>18>28>18	13	0.24074074074074073
18	9	9>19>18>28>18	14	0.25
18	16	18	643	0.05887739218020327
18	16	17>18>17>18	16	0.13445378151260504
18	16	98>8>7>17>18	10	0.17543859649122806
18	98	18	649	0.05942679241827672
7	7	17>18>17>7	22	0.19642857142857142
7	7	7	1131	0.10717331564484033
7	7	87>86>96>97>7	17	0.3469387755102041
7	7	25>15>16>17>7	14	0.2857142857142857
7	7	10>0>9>8>7	16	0.3902439024390244
7	7	17>18>8>7	14	0.14432989690721648
7	7	18>8>18>8>7	13	0.35135135135135137
7	7	96>6>96>97>7	17	0.2833333333333333
7	7	87>97>98>97>7	12	0.32432432432432434
7	7	97>7>6>7	31	0.16756756756756758
7	7	99>9>8>7	21	0.13043478260869565
7	7	98>88>98>97>7	14	0.4117647058823529
7	7	88>98>97>7	41	0.22905027932960895
7	7	95>5>6>7	18	0.09677419354838711
7	7	5>6>7	36	0.051948051948051945
7	7	15>5>6>7	29	0.15675675675675677
7	7	98>8>98>97>7	14	0.2916666666666667
7	7	98>97>7>97>7	12	0.3333333333333333
7	7	28>18>17>7	31	0.19375000000000003
7	7	76>86>96>97>7	10	0.2857142857142857
7	7	5>15>16>6>7	10	0.2857142857142857
7	7	86>96>6>7	30	0.17341040462427745
7	7	28>27>17>7	29	0.1746987951807229
7	7	7>6>7>17>7	14	0.35
7	7	5>6>7>97>7	12	0.32432432432432434
7	7	16>17>16>17>7	12	0.26666666666666666
7	7	17>16>17>7	19	0.1111111111111111
7	7	36>37>27>17>7	14	0.3181818181818182
7	7	27>17>27>17>7	13	0.3823529411764706
7	7	98>88>98>8>7	12	0.2857142857142857
7	7	6>96>97>98>8>7	10	0.29411764705882354
7	7	98>8>7>97>7	15	0.30612244897959184
7	7	99>98>97>7	31	0.20394736842105265
7	7	4>5>6>7	22	0.13664596273291926
7	7	6>7>6>7	23	0.13218390804597702
7	7	18>19>18>8>7	16	0.3137254901960784
7	7	17>7>97>7	34	0.2151898734177215
7	7	87>97>7>97>7	13	0.3023255813953488
7	7	18>8>18>17>7	13	0.3170731707317073
7	7	7>8>9>8>7	12	0.3157894736842105
7	7	19>18>17>7	42	0.28187919463087246
7	7	18>17>7>17>7	11	0.3055555555555556
7	7	89>88>98>8>7	11	0.3055555555555556
7	7	98>97>96>97>7	14	0.3333333333333333
7	7	14>15>16>17>7	18	0.43902439024390244
7	7	76>86>87>97>7	11	0.2972972972972973
7	7	87>97>96>97>7	11	0.39285714285714285
7	7	87>77>87>97>7	13	0.28888888888888886
7	7	87>97>7>17>7	11	0.37931034482758624
7	7	7>8>7>97>7	10	0.30303030303030304
7	7	96>86>87>97>7	13	0.3823529411764706
7	7	27>17>7>97>7	13	0.35135135135135137
7	7	7>17>16>6>7	10	0.3448275862068966
7	7	27>37>27>17>7	17	0.3469387755102041
7	7	5>6>96>97>7	16	0.35555555555555557
7	7	7>97>87>97>7	15	0.30612244897959184
7	7	16>6>7>97>7	14	0.3181818181818182
7	7	27>17>16>17>7	13	0.41935483870967744
7	7	38>28>18>17>7	16	0.3902439024390244
7	7	98>88>87>97>7	22	0.43137254901960786
7	7	7>8>7>17>7	11	0.55
7	7	98>99>98>97>7	13	0.34210526315789475
7	7	7>17>16>17>7	11	0.25
7	7	96>97>7>8>7	13	0.3023255813953488
7	7	85>95>5>6>7	14	0.2857142857142857
7	7	10>19>18>8>7	14	0.42424242424242425
7	7	87>97>7>8>7	13	0.2826086956521739
7	5	7	688	0.0651947313560125
7	18	7	514	0.048706528949114
7	18	8>98>8>7	33	0.2214765100671141
7	18	86>96>97>7	18	0.10112359550561797
7	18	78>88>87>97>7	11	0.2972972972972973
7	18	25>15>16>17>7	10	0.20408163265306123
7	18	97>98>97>7	10	0.08403361344537816
7	18	6>7	437	0.1634867190422746
7	18	15>16>6>7	30	0.17964071856287425
7	18	8>18>17>7	18	0.0989010989010989
7	18	8>9>8>7	15	0.09554140127388536
7	18	6>7>97>7	17	0.09941520467836257
7	18	28>18>8>7	16	0.0898876404494382
7	18	86>87>97>7	15	0.09090909090909091
7	18	27>17>16>6>7	12	0.2926829268292683
7	18	99>98>8>7	13	0.08280254777070063
7	18	25>26>16>6>7	10	0.20408163265306123
7	18	14>15>5>6>7	14	0.2857142857142857
7	18	97>96>97>7	14	0.09523809523809523
7	18	17>27>17>7	11	0.07586206896551724
7	18	18>28>27>17>7	12	0.21428571428571427
7	18	67>77>87>97>7	10	0.23255813953488375
7	18	9>99>98>97>7	10	0.20408163265306123
7	18	96>97>7>6>7	15	0.38461538461538464
7	18	18>17>7>6>7	12	0.3157894736842105
7	18	36>26>16>6>7	13	0.30952380952380953
7	18	16>6>7>6>7	16	0.3076923076923077
7	18	94>95>5>6>7	13	0.34210526315789475
7	18	27>26>16>17>7	11	0.275
7	18	14>4>5>6>7	11	0.3333333333333333
7	18	18>17>16>6>7	12	0.32432432432432434
7	18	17>7>97>7	16	0.10126582278481013
7	18	78>88>98>8>7	10	0.22222222222222224
7	18	96>6>96>6>7	13	0.32500000000000007
7	18	78>77>87>97>7	10	0.21739130434782608
7	18	98>97>96>6>7	13	0.35135135135135137
7	96	7	1221	0.11570169620013267
7	96	87>86>96>97>7	12	0.24489795918367344
7	96	98>97>7>6>7	10	0.20833333333333334
7	96	25>26>16>6>7	11	0.22448979591836735
7	96	8>7>17>7	11	0.07913669064748201
7	96	4>5>6>7	30	0.18633540372670807
7	96	18>19>9>8>7	10	0.30303030303030304
7	96	5>15>5>6>7	12	0.3428571428571428
7	96	27>37>27>17>7	10	0.20408163265306123
7	96	7>97>96>6>7	10	0.22727272727272724
7	96	87>88>98>97>7	13	0.20967741935483872
7	96	98>88>87>97>7	12	0.2352941176470588
7	96	7>97>7>17>7	10	0.19230769230769232
7	16	7	1209	0.11456457879276036
7	16	15>16>6>7	29	0.17365269461077845
7	16	96>95>5>6>7	11	0.23404255319148934
7	16	16>6>96>97>7	10	0.22222222222222224
7	16	98>8>18>17>7	10	0.18518518518518517
7	16	89>99>9>8>7	10	0.21739130434782608
7	16	7>8>18>8>7	10	0.19230769230769232
7	98	7	914	0.08661044252819104
7	98	7>6>7	21	0.03245749613601236
7	98	16>6>7	37	0.05845181674565561
7	98	97>7>6>7	11	0.059459459459459456
7	98	95>5>6>7	11	0.05913978494623657
7	98	97>7>17>7	18	0.10588235294117648
7	98	18>8>98>97>7	10	0.25
7	98	99>98>8>7	27	0.17197452229299362
7	98	8>7>17>7	14	0.10071942446043165
7	98	5>95>96>97>7	11	0.22
7	98	6>16>17>7	26	0.16993464052287582
7	98	18>8>7>17>7	10	0.24390243902439024
7	98	7>8>18>17>7	10	0.2
7	98	96>97>7>17>7	12	0.25
7	9	7	695	0.06585804984364636
7	27	7	578	0.05477115512176632
7	27	8>18>8>7	21	0.11413043478260868
7	87	7	700	0.06633184876338483
6	6	17>18>17>7>6	13	0.43333333333333335
6	6	6	1764	0.1591339648173207
6	6	95>5>95>96>6	15	0.3488372093023256
6	6	25>15>5>6	43	0.23369565217391303
6	6	17>16>6>7>6	13	0.4482758620689655
6	6	97>98>97>7>6	13	0.3611111111111111
6	6	95>5>6>7>6	15	0.3125
6	6	75>85>95>5>6	12	0.3076923076923077
6	6	24>25>15>5>6	12	0.2352941176470588
6	6	87>86>96>6	28	0.1696969696969697
6	6	6>7>6>5>6	13	0.3714285714285715
6	6	6>5>6>96>6	18	0.3333333333333333
6	6	3>4>5>6	52	0.30409356725146197
6	6	4>5>15>16>6	16	0.3902439024390244
6	6	37>36>26>16>6	12	0.32432432432432434
6	6	98>8>7>6	11	0.06321839080459771
6	6	8>7>6>96>6	19	0.3877551020408163
6	6	6>16>26>16>6	14	0.3333333333333333
6	6	6>5>6>16>6	12	0.32432432432432434
6	6	96>6>96>6	58	0.33720930232558144
6	6	26>25>26>16>6	13	0.3611111111111111
6	6	7>17>7>6	26	0.1925925925925926
6	6	97>96>86>96>6	13	0.3333333333333333
6	6	5>15>5>6	60	0.3314917127071823
6	6	37>27>17>7>6	17	0.3617021276595745
6	6	24>14>4>5>6	13	0.30952380952380953
6	6	95>94>4>5>6	10	0.19607843137254902
6	6	6>5>4>5>6	16	0.3076923076923077
6	6	19>18>8>7>6	16	0.32
6	6	13>14>4>5>6	10	0.18867924528301888
6	6	15>5>6>5>6	17	0.3695652173913043
6	6	8>18>17>16>6	10	0.18867924528301888
6	6	17>16>15>16>6	12	0.3428571428571428
6	6	95>5>95>5>6	16	0.3404255319148936
6	6	8>98>97>7>6	15	0.3409090909090909
6	6	7>8>7>6	19	0.16379310344827588
6	6	97>87>97>96>6	13	0.3823529411764706
6	6	17>7>8>7>6	18	0.48648648648648657
6	6	75>85>95>96>6	16	0.3137254901960784
6	6	17>7>97>96>6	12	0.3
6	6	6>16>6>5>6	15	0.3191489361702128
6	6	8>7>6>5>6	14	0.358974358974359
6	6	8>7>17>16>6	14	0.34146341463414637
6	6	26>16>15>5>6	16	0.37209302325581395
6	6	17>16>6>16>6	17	0.425
6	6	24>25>26>16>6	18	0.391304347826087
6	6	17>7>97>7>6	15	0.36585365853658536
6	6	6>96>97>7>6	13	0.30952380952380953
6	6	24>14>15>16>6	16	0.34782608695652173
6	6	8>98>8>7>6	11	0.34375
6	6	95>96>6>7>6	16	0.4444444444444444
6	6	6>96>86>96>6	10	0.30303030303030304
6	6	97>98>8>7>6	11	0.18965517241379312
6	6	86>96>95>96>6	14	0.34146341463414637
6	97	18>17>7>6	12	0.075
6	97	6	1258	0.11348669373026611
6	97	26>16>17>16>6	11	0.19642857142857142
6	97	97>98>97>7>6	10	0.2777777777777778
6	97	93>94>95>5>6	10	0.18867924528301888
6	97	97>96>97>96>6	10	0.23255813953488375
6	97	96>6>96>6	11	0.06395348837209303
6	97	15>5>95>5>6	10	0.18867924528301888
6	97	6>7>97>96>6	10	0.20833333333333334
6	97	8>18>17>16>6	11	0.20754716981132076
6	97	6>96>6>7>6	10	0.2
6	97	17>16>15>5>6	10	0.21739130434782608
6	97	6>7>17>16>6	10	0.2857142857142857
6	97	95>96>95>96>6	10	0.22727272727272724
6	97	86>96>95>5>6	13	0.20967741935483872
6	97	26>27>17>16>6	12	0.2352941176470588
6	26	6	693	0.0625169147496617
6	95	6	1198	0.10807397383852053
6	95	4>14>15>5>6	10	0.20833333333333334
6	95	16>6>7>6	12	0.07407407407407407
6	95	14>15>16>6	14	0.07777777777777779
6	95	25>15>16>6	31	0.18674698795180722
6	95	7>6>7>6	17	0.10365853658536586
6	95	93>94>4>5>6	11	0.2682926829268293
6	95	94>4>5>6	27	0.13846153846153847
6	95	85>86>96>6	33	0.18232044198895028
6	95	6>96>95>5>6	10	0.22222222222222224
6	95	6>96>6>5>6	10	0.23809523809523808
6	95	25>26>16>6	10	0.0641025641025641
6	95	6>5>15>16>6	10	0.21739130434782608
6	95	6>7>6>7>6	13	0.2826086956521739
6	95	17>16>6>5>6	12	0.3
6	86	6	683	0.0616147947677041
6	86	96>6>5>6	18	0.11612903225806452
6	4	6	680	0.06134415877311683
6	4	94>95>5>6	22	0.11578947368421053
6	17	6	1144	0.10320252593594947
6	17	7>6>16>6	10	0.07142857142857142
6	17	6>16>17>16>6	10	0.18867924528301888
6	17	97>7>6>7>6	11	0.22448979591836735
6	17	87>86>96>6	19	0.11515151515151514
6	17	86>85>95>5>6	10	0.18867924528301888
6	17	5>15>16>6	18	0.11320754716981131
6	17	86>85>86>96>6	10	0.2
6	17	15>5>6>16>6	11	0.22448979591836735
6	17	95>5>15>16>6	10	0.2631578947368421
6	17	88>87>86>96>6	10	0.2631578947368421
6	17	15>16>6>7>6	15	0.29411764705882354
6	17	97>87>97>7>6	10	0.21739130434782608
6	17	97>98>8>7>6	10	0.1724137931034483
6	8	6	671	0.060532250789354994
6	15	6	1178	0.10626973387460534
6	15	27>17>7>6	20	0.11976047904191617
6	15	7>17>7>6	15	0.1111111111111111
6	15	77>76>86>96>6	10	0.20408163265306123
6	15	14>4>5>6	31	0.18562874251497005
6	15	6>5>95>5>6	11	0.275
6	15	16>6>5>6	32	0.17679558011049723
6	15	8>18>17>7>6	11	0.22
6	15	17>27>17>7>6	11	0.2894736842105263
6	15	15>16>15>16>6	11	0.2558139534883721
6	15	95>94>95>5>6	10	0.21739130434782608
6	15	17>7>17>7>6	10	0.2857142857142857
6	15	88>98>8>7>6	10	0.19607843137254902
6	15	86>96>95>5>6	12	0.19354838709677416
5	5	18>17>7>6>5	14	0.3181818181818182
5	5	5	1584	0.1390327394013868
5	5	24>14>15>5	34	0.19318181818181818
5	5	13>14>15>5	41	0.205
5	5	96>95>96>6>5	16	0.32
5	5	96>6>5>4>5	16	0.34782608695652173
5	5	84>85>95>5	36	0.20224719101123595
5	5	34>35>25>15>5	15	0.36585365853658536
5	5	5>95>85>95>5	10	0.21739130434782608
5	5	1>2>3>4>5	13	0.3023255813953488
5	5	2>3>4>5	23	0.11855670103092783
5	5	95>94>4>5	37	0.18686868686868688
5	5	85>84>94>95>5	19	0.3392857142857143
5	5	5>6>96>95>5	16	0.3076923076923077
5	5	14>24>25>15>5	14	0.29787234042553185
5	5	97>7>6>5	32	0.17777777777777778
5	5	76>86>85>95>5	12	0.20000000000000004
5	5	14>4>94>4>5	17	0.3469387755102041
5	5	3>93>94>4>5	20	0.37037037037037035
5	5	14>4>14>15>5	19	0.3333333333333333
5	5	96>6>96>6>5	16	0.3404255319148936
5	5	85>75>85>95>5	14	0.3684210526315789
5	5	14>13>14>15>5	21	0.38888888888888884
5	5	96>86>96>6>5	14	0.45161290322580644
5	5	4>3>4>5	32	0.1927710843373494
5	5	6>16>15>5	41	0.242603550295858
5	5	16>6>16>15>5	11	0.2558139534883721
5	5	5>6>16>6>5	13	0.3023255813953488
5	5	6>16>6>5	17	0.11111111111111112
5	5	5>6>96>6>5	15	0.32608695652173914
5	5	12>13>3>4>5	15	0.3333333333333333
5	5	7>97>96>6>5	11	0.2619047619047619
5	5	97>96>6>5	23	0.14838709677419357
5	5	92>93>3>4>5	13	0.35135135135135137
5	5	96>95>94>4>5	12	0.25
5	5	5>6>5>6>5	14	0.29787234042553185
5	5	25>26>25>15>5	16	0.32653061224489793
5	5	5>15>16>6>5	14	0.358974358974359
5	5	3>4>94>4>5	11	0.18032786885245902
5	5	96>86>85>95>5	15	0.36585365853658536
5	5	94>95>85>95>5	12	0.3636363636363636
5	5	85>95>5>15>5	15	0.3
5	5	76>75>85>95>5	19	0.36538461538461536
5	5	96>6>5>15>5	17	0.3953488372093023
5	5	85>95>85>95>5	15	0.3409090909090909
5	5	14>4>5>4>5	13	0.32500000000000007
5	5	85>95>94>4>5	15	0.40540540540540543
5	5	5>15>14>4>5	13	0.32500000000000007
5	5	14>4>5>15>5	14	0.29787234042553185
5	5	85>86>85>95>5	14	0.31111111111111117
5	5	5>95>5>4>5	13	0.3170731707317073
5	5	85>95>5>4>5	10	0.19607843137254902
5	5	5>95>5>15>5	11	0.3333333333333333
5	5	5>15>5>15>5	10	0.3225806451612903
5	5	9>8>7>6>5	15	0.3125
5	5	98>97>96>6>5	17	0.4358974358974359
5	5	36>26>16>15>5	12	0.32432432432432434
5	5	25>15>5>6>5	15	0.375
5	5	85>86>96>95>5	19	0.40425531914893614
5	5	16>17>16>6>5	16	0.41025641025641024
5	5	27>17>16>15>5	17	0.34
5	5	23>24>14>4>5	16	0.36363636363636365
5	5	25>26>16>6>5	10	0.3125
5	5	5>4>94>95>5	15	0.3125
5	5	96>6>5>6>5	11	0.2972972972972973
5	5	34>24>14>4>5	11	0.34375
5	5	94>95>96>6>5	13	0.3023255813953488
5	94	17>7>6>5	16	0.09090909090909091
5	94	5	1209	0.10611779162643728
5	94	95>94>95>5	12	0.07100591715976332
5	94	5>15>16>15>5	11	0.2619047619047619
5	94	15>16>15>5	9	0.05625
5	94	26>25>15>5	34	0.19540229885057472
5	94	86>96>95>5	12	0.0718562874251497
5	94	14>4>94>4>5	10	0.20408163265306123
5	94	25>15>5>15>5	12	0.21052631578947367
5	94	85>95>5>95>5	10	0.2
5	94	3>13>14>15>5	10	0.2631578947368421
5	94	9>8>7>6>5	11	0.22916666666666663
5	94	14>15>16>15>5	12	0.2608695652173913
5	94	16>15>5>6>5	11	0.25
5	94	25>15>14>15>5	11	0.20754716981132076
5	94	14>15>14>4>5	10	0.29411764705882354
5	94	98>97>7>6>5	12	0.2553191489361702
5	94	94>95>96>6>5	10	0.23255813953488375
5	16	5	1199	0.10524005968577198
5	16	4>5>15>5	34	0.20481927710843373
5	16	5>95>94>4>5	14	0.29787234042553185
5	16	16>26>25>15>5	10	0.22222222222222224
5	16	95>5>4>5	32	0.1951219512195122
5	16	94>4>94>4>5	13	0.2708333333333333
5	16	5>15>5>95>5	11	0.2558139534883721
5	16	6>16>6>5	17	0.1111111111111111
5	16	16>6>16>6>5	10	0.2631578947368421
5	16	96>95>94>95>5	11	0.25
5	16	5>15>25>15>5	10	0.17543859649122806
5	16	16>17>7>6>5	11	0.24444444444444444
5	16	27>26>16>6>5	11	0.2972972972972973
5	16	36>35>25>15>5	10	0.23809523809523808
5	16	14>4>14>4>5	12	0.3
5	16	27>17>16>6>5	10	0.23255813953488375
5	14	5	1235	0.10839989467216711
5	14	45>35>25>15>5	12	0.3
5	14	14>15>14>15>5	13	0.22413793103448276
5	14	83>84>94>95>5	11	0.20754716981132076
5	14	7>97>7>6>5	10	0.24390243902439024
5	14	97>7>6>5	23	0.12777777777777777
5	14	7>17>7>6>5	11	0.2558139534883721
5	14	14>15>5>95>5	10	0.17857142857142858
5	14	16>6>5>4>5	12	0.23076923076923075
5	14	16>15>16>6>5	10	0.22727272727272724
5	14	3>4>94>4>5	12	0.19672131147540983
5	14	96>6>5>95>5	11	0.22
5	14	76>75>85>95>5	10	0.19230769230769232
5	14	23>13>14>4>5	10	0.2
5	14	3>4>14>15>5	10	0.20833333333333334
5	14	87>86>85>95>5	10	0.20408163265306123
5	14	34>24>25>15>5	10	0.18867924528301888
5	14	83>93>3>4>5	10	0.22727272727272724
5	96	5	1243	0.10910208022469937
5	96	94>4>14>15>5	11	0.22916666666666663
5	96	83>84>94>4>5	11	0.22916666666666663
5	96	15>16>6>5	13	0.07878787878787878
5	96	4>5>95>5	37	0.21893491124260356
5	96	84>94>95>5	14	0.07291666666666667
5	96	7>6>7>6>5	11	0.22448979591836735
5	96	94>93>94>95>5	12	0.21818181818181817
5	96	76>86>85>95>5	12	0.20000000000000004
5	96	85>84>94>4>5	10	0.23255813953488375
5	96	5>15>5>6>5	10	0.20833333333333334
5	96	94>4>5>6>5	11	0.18333333333333332
5	96	76>86>96>6>5	10	0.23255813953488375
5	96	5>6>16>15>5	11	0.2
5	96	16>6>5>4>5	10	0.19230769230769232
5	96	94>84>85>95>5	10	0.2702702702702703
5	96	7>17>16>6>5	11	0.25
5	96	83>93>94>4>5	10	0.23255813953488375
5	96	14>15>25>15>5	11	0.23404255319148934
5	85	5	701	0.06152900904063898
5	3	5	653	0.05731589572544544
5	3	6>5>15>5	16	0.1111111111111111
5	25	5	716	0.06284560695163698
5	7	5	712	0.062494514175370844
39	39	28>38>37>38>39	12	0.35294117647058826
39	39	39	1630	0.1484923020861802
39	39	51>41>40>30>39	13	0.3333333333333333
39	39	57>58>48>38>39	11	0.3235294117647059
39	39	10>19>29>39	23	0.152317880794702
39	39	19>29>39	46	0.0688622754491018
39	39	8>18>19>29>39	15	0.30612244897959184
39	39	29>19>29>39	29	0.1695906432748538
39	39	37>38>28>29>39	14	0.3684210526315789
39	39	36>37>38>48>49>39	10	0.38461538461538464
39	39	40>49>59>49>39	18	0.4
39	39	49>59>49>39	45	0.24456521739130438
39	39	26>27>37>38>39	22	0.41509433962264153
39	39	27>37>38>39	18	0.10975609756097561
39	39	20>10>20>30>39	13	0.32500000000000007
39	39	20>30>39>30>39	13	0.3823529411764706
39	39	30>39>30>39	30	0.2127659574468085
39	39	39>30>39>29>39	10	0.20833333333333334
39	39	37>27>28>38>39	18	0.3829787234042553
39	39	29>28>29>39	39	0.2085561497326203
39	39	28>29>39>49>39	11	0.22
39	39	19>18>28>38>39	13	0.43333333333333335
39	39	37>27>37>38>39	13	0.26
39	39	38>39>29>39	30	0.1724137931034483
39	39	40>50>40>30>39	13	0.3023255813953488
39	39	48>47>37>38>39	11	0.3055555555555556
39	39	48>58>48>49>39	17	0.3148148148148148
39	39	48>49>39>38>39	15	0.36585365853658536
39	39	19>29>39>30>39	16	0.32
39	39	27>28>29>39	38	0.2222222222222222
39	39	28>29>28>29>39	18	0.36
39	39	29>28>38>39	28	0.18064516129032257
39	39	20>29>39>49>39	14	0.3888888888888889
39	39	39>30>39>38>39	16	0.41025641025641024
39	39	40>49>39>38>39	11	0.3055555555555556
39	39	39>49>39>29>39	16	0.36363636363636365
39	39	59>58>59>49>39	15	0.3488372093023256
39	39	60>50>40>49>39	15	0.35714285714285715
39	39	28>29>20>29>39	16	0.38095238095238093
39	39	8>18>28>38>39	15	0.3125
39	39	29>20>21>31>30>39	11	0.3055555555555556
39	39	31>41>40>30>39	10	0.1694915254237288
39	39	28>29>20>30>39	11	0.3055555555555556
39	39	31>30>39>29>39	12	0.3076923076923077
39	39	39>38>28>38>39	10	0.30303030303030304
39	39	20>30>40>49>39	14	0.4117647058823529
39	39	28>27>28>29>39	16	0.3902439024390244
39	39	60>50>40>30>39	10	0.18867924528301888
39	39	48>47>48>49>39	12	0.3428571428571428
39	39	48>38>28>38>39	13	0.35135135135135137
39	39	39>49>39>38>39	11	0.3142857142857143
39	39	48>49>39>29>39	11	0.3235294117647059
39	39	19>10>20>30>39	13	0.34210526315789475
39	39	42>41>40>30>39	12	0.32432432432432434
39	39	0>9>19>29>39	13	0.30952380952380953
39	39	33>32>31>30>39	10	0.17543859649122806
39	39	20>29>39>38>39	12	0.3076923076923077
39	40	39	1300	0.1184294433816161
39	40	29>39>38>39	11	0.06321839080459771
39	40	37>36>37>38>39	11	0.22448979591836735
39	40	37>47>48>38>39	12	0.21428571428571427
39	40	28>29>39>49>39	10	0.2
39	40	37>38>39>29>39	11	0.2558139534883721
39	40	48>58>48>38>39	11	0.21568627450980393
39	40	28>29>19>29>39	10	0.2127659574468085
39	40	22>21>20>30>39	11	0.2
39	40	19>18>19>29>39	10	0.23255813953488375
39	40	28>18>28>29>39	10	0.22727272727272724
39	40	39>38>48>38>39	11	0.2391304347826087
39	48	39	1068	0.09729434271658922
39	48	19>29>39	12	0.017964071856287428
39	48	20>21>31>30>39	22	0.188034188034188
